noise,detectors,mse,psnr,ssim,view_fijo
22300.0,30,0.013495358850114955,18.698155627893684,0.6302297315689631,360
22300.0,53,0.01240046392370051,19.065620667946803,0.5422908574049291,360
22300.0,77,0.011671755349498,19.32863824222603,0.524701829518482,360
22300.0,101,0.011897511597326075,19.245438631921793,0.5144438805717232,360
22300.0,125,0.011743888577325964,19.301880778709585,0.5162798807557634,360
22300.0,148,0.01171003856371144,19.31441674698815,0.5200243024855554,360
22300.0,172,0.011690858546173645,19.321535942124683,0.5250166301960152,360
22300.0,196,0.011547130498278966,19.375259260397172,0.5329996571038306,360
22300.0,220,0.011585598405743846,19.36081529625343,0.5379838353158848,360
22300.0,243,0.011490316651057412,19.396680028250294,0.5442547576312325,360
22300.0,267,0.01147417503649412,19.402785293181665,0.5498279236831184,360
22300.0,291,0.011477900677993516,19.40137537664159,0.555300403842229,360
22300.0,315,0.011471647810874862,19.40374194673269,0.5605192215226587,360
22300.0,338,0.0114833557339179,19.3993118129685,0.5653125338088054,360
22300.0,362,0.011439331419768327,19.415993574652266,0.5698518223251333,360
22300.0,386,0.011445838398595242,19.413523900975406,0.5739153766625852,360
22300.0,410,0.011449387954544341,19.412177286139215,0.5777807707469828,360
22300.0,433,0.011421626129952622,19.42272059926453,0.581835631363267,360
22300.0,457,0.011415732938906199,19.424961997143644,0.5845769353426271,360
22300.0,481,0.011406534035287727,19.428462993168207,0.588124618418828,360
22300.0,505,0.011477937553301542,19.40136142398812,0.5904135227521846,360
22300.0,528,0.011333524824880776,19.456349997638945,0.5933561663453681,360
22300.0,552,0.011400696467591453,19.430686168396143,0.5955914244295786,360
22300.0,576,0.011382283639117632,19.437705962563527,0.5977565388933218,360
22300.0,600,0.011374110824241621,19.440825444923163,0.5998009842704731,360
33400.0,30,0.013505779803811247,18.694803352295843,0.631573817826898,360
33400.0,53,0.01239939193284291,19.065996121511603,0.5444201214323111,360
33400.0,77,0.011654203167781704,19.335174151220148,0.5269180863963684,360
33400.0,101,0.0118795092529583,19.252014998543515,0.5160480810146665,360
33400.0,125,0.011743457934960599,19.302040035186575,0.5179112754331109,360
33400.0,148,0.011706451794885974,19.315747188823874,0.5214340771314254,360
33400.0,172,0.011683616230361531,19.324227166568544,0.5262841188460463,360
33400.0,196,0.011540056023015308,19.377920828243646,0.5342978042753677,360
33400.0,220,0.01158187381096279,19.362211711848143,0.5388539177333431,360
33400.0,243,0.01148423712088854,19.398978489837617,0.544909370395623,360
33400.0,267,0.011474055643748848,19.4028304832542,0.5505392623600756,360
33400.0,291,0.011470295506934616,19.404253933125165,0.5561961140729734,360
33400.0,315,0.011474656413094593,19.402603097236923,0.5611591082454943,360
33400.0,338,0.011484200024783226,19.39899251833571,0.5658655545142204,360
33400.0,362,0.011440097744052656,19.41570264920498,0.5703701210835509,360
33400.0,386,0.011439714497473975,19.415848141547826,0.5746296954091606,360
33400.0,410,0.011449537943876684,19.412120393043296,0.5784151311116271,360
33400.0,433,0.011425379002066393,19.42129384625639,0.5824266199399296,360
33400.0,457,0.011418354183118384,19.42396489846745,0.5852919950327222,360
33400.0,481,0.011407306172852476,19.4281690180367,0.588781779660283,360
33400.0,505,0.011481425293151139,19.400041956899443,0.5911102644185162,360
33400.0,528,0.01133506178778121,19.455761081780203,0.5941193160352732,360
33400.0,552,0.011405749361192968,19.428761761707648,0.5963223893383703,360
33400.0,576,0.011379609662044828,19.438726346481005,0.598579914981695,360
33400.0,600,0.01139521672924707,19.432774104203347,0.6004903457005386,360
44500.0,30,0.013489562735562035,18.700021277639994,0.6324672306396274,360
44500.0,53,0.012386511559299714,19.070509877211478,0.5460690951243383,360
44500.0,77,0.011655138831948849,19.334825489481926,0.5275866426554751,360
44500.0,101,0.011883361048473687,19.25060707641022,0.5168353181446508,360
44500.0,125,0.01174046685324567,19.303146332624042,0.5185915345683253,360
44500.0,148,0.011710082095623681,19.314400602178697,0.521966483253259,360
44500.0,172,0.011683309704455429,19.324341107537894,0.5271112636692524,360
44500.0,196,0.011538892970419809,19.378358549497726,0.5347994756202795,360
44500.0,220,0.011577979552161048,19.363672217748697,0.5395992390613956,360
44500.0,243,0.01148441656510758,19.398910630715175,0.5455503234176668,360
44500.0,267,0.011472272059663157,19.403505624599692,0.5510712150555915,360
44500.0,291,0.011471625760748113,19.403750294493825,0.5566119781415236,360
44500.0,315,0.011472861527497725,19.403282481311468,0.5618438260228099,360
44500.0,338,0.011479984702934347,19.400586906345286,0.5663022881297459,360
44500.0,362,0.011437277699852668,19.416773339891492,0.570907060508922,360
44500.0,386,0.011440215361270384,19.41565799902174,0.5751795689109943,360
44500.0,410,0.011451244108035767,19.41147327306355,0.5787503407845197,360
44500.0,433,0.01142376506344268,19.421907370016896,0.5827133751368804,360
44500.0,457,0.011422584771811878,19.422356101780565,0.5857112012671344,360
44500.0,481,0.011409908189575662,19.427178501410395,0.5890153063868482,360
44500.0,505,0.011481054515304151,19.400182208975277,0.5915440679849744,360
44500.0,528,0.011337391532329185,19.454868549163017,0.5943066864594776,360
44500.0,552,0.011411556332549205,19.426551215287414,0.5966780140807596,360
44500.0,576,0.011385913288751548,19.43632127951146,0.5989919529829753,360
44500.0,600,0.011395956585579271,19.432492139323216,0.6012122096114267,360
55600.0,30,0.013454727518858628,18.711250930138927,0.6334875926210467,360
55600.0,53,0.012381419469424764,19.072295627149686,0.5474152487664513,360
55600.0,77,0.011645668376179403,19.338355810875104,0.5291822291362404,360
55600.0,101,0.011884381820185292,19.250234036762023,0.5174786431491736,360
55600.0,125,0.011736070221820572,19.30477300591329,0.5190408460933833,360
55600.0,148,0.011703498229988337,19.316843062110603,0.5226748149852883,360
55600.0,172,0.011680560916412135,19.3253630131151,0.5274951306307387,360
55600.0,196,0.01154101364097353,19.37756045656129,0.5351608941808824,360
55600.0,220,0.011576075380310013,19.364386538701787,0.5398648893310841,360
55600.0,243,0.011483944449212434,19.399089169643556,0.5456816754229777,360
55600.0,267,0.0114697988831406,19.404441971561006,0.5514693557316598,360
55600.0,291,0.011471294281127321,19.403875788345456,0.5568632704348132,360
55600.0,315,0.011473306306113968,19.403114117774578,0.5619209415153891,360
55600.0,338,0.011482535385489476,19.399622075517424,0.5666200092461308,360
55600.0,362,0.011436341181965275,19.417128967527876,0.5711193509974111,360
55600.0,386,0.011442591862535427,19.41475592317129,0.5752432641933803,360
55600.0,410,0.01145229474075805,19.41107483333148,0.5789245711076302,360
55600.0,433,0.011425383700189591,19.42129206043505,0.5829718673303107,360
55600.0,457,0.011422555997838974,19.422367041855555,0.5858914500556318,360
55600.0,481,0.011411033880859567,19.426750051513967,0.5893282732622304,360
55600.0,505,0.011484510458096554,19.398875124305178,0.591809963917584,360
55600.0,528,0.01134194285481313,19.45312545191604,0.5946900280633428,360
55600.0,552,0.0114124663314641,19.426204906914602,0.5969083135908415,360
55600.0,576,0.0113871329671476,19.435856080792185,0.5993057940681149,360
55600.0,600,0.011399355634136486,19.4311969712388,0.6013408568444693,360
66700.0,30,0.013455607111934411,18.71096702254394,0.6335629370199362,360
66700.0,53,0.012373237166169728,19.075166625794218,0.5479188582724177,360
66700.0,77,0.011649021346493786,19.337105589015174,0.5290966360632365,360
66700.0,101,0.011882135936805092,19.25105483413074,0.5180372730971486,360
66700.0,125,0.01173741591737026,19.30427505844292,0.5196548257310563,360
66700.0,148,0.011700885107303435,19.317812850334416,0.522977205776945,360
66700.0,172,0.011680574319638058,19.325358029669736,0.5277191817733962,360
66700.0,196,0.011539850205544754,19.377998285570254,0.5356448045565355,360
66700.0,220,0.01157595986615387,19.36442987585125,0.5401549351782033,360
66700.0,243,0.011481483283238097,19.40002002172108,0.5461191312742211,360
66700.0,267,0.011472829887019498,19.403294458536166,0.5515897707376245,360
66700.0,291,0.011470076188985587,19.404336973257482,0.5571428956701515,360
66700.0,315,0.011475520212904154,19.402276177320747,0.5621151029380245,360
66700.0,338,0.011481643724493628,19.399959334209377,0.5667728842816383,360
66700.0,362,0.011436716011077035,19.416986628693557,0.5712965174915817,360
66700.0,386,0.011440753844584888,19.415453584313582,0.5754584207801645,360
66700.0,410,0.011450481115922749,19.411762651493603,0.5791031745582108,360
66700.0,433,0.011422509337028718,19.422384782695527,0.5831756754183042,360
66700.0,457,0.011420734702781914,19.42305956764375,0.5860635581587121,360
66700.0,481,0.011409189718951817,19.42745198095696,0.5895105046736191,360
66700.0,505,0.011483060087005007,19.39942362651735,0.5919250069437618,360
66700.0,528,0.011338228473171784,19.454547959216903,0.594812221533217,360
66700.0,552,0.01141181159270056,19.426454070925942,0.5970827320720387,360
66700.0,576,0.011388077158781935,19.435495989961307,0.5994842775237895,360
66700.0,600,0.011405271594093758,19.4289436839594,0.6014688052388597,360
77800.0,30,0.013479753433937973,18.7031805166268,0.6330449850211153,360
77800.0,53,0.012371669959593155,19.07571674236217,0.5488737376294853,360
77800.0,77,0.01164834037003559,19.337359475546865,0.5296812577861445,360
77800.0,101,0.011877772458030077,19.25264998739792,0.518234006151121,360
77800.0,125,0.011735249826116696,19.305076604796174,0.5197650917768359,360
77800.0,148,0.011700895568814472,19.317808967402105,0.5231677474908598,360
77800.0,172,0.011676875516874992,19.326733496301852,0.5279258005065222,360
77800.0,196,0.011536989278056079,19.379075109828364,0.5358116465692352,360
77800.0,220,0.011577454289199705,19.363869250382383,0.5402888345776432,360
77800.0,243,0.011482752886597053,19.399539812643376,0.5461625386211273,360
77800.0,267,0.011470281049780423,19.404259406973896,0.5517937432548053,360
77800.0,291,0.011469138833066782,19.404691901273065,0.5572451662058403,360
77800.0,315,0.01147366925738834,19.40297673345111,0.5623806464460405,360
77800.0,338,0.011483191346932502,19.399373983707882,0.5669642559344031,360
77800.0,362,0.011437144658760388,19.416823858336365,0.5714942607984862,360
77800.0,386,0.011439810998324258,19.415811506359052,0.5756296546656708,360
77800.0,410,0.011451243312617619,19.411473574730092,0.5792658230351481,360
77800.0,433,0.011424906211625728,19.421473564170267,0.5832748182864504,360
77800.0,457,0.011420260814142342,19.42323977627002,0.5861667191938335,360
77800.0,481,0.011410201061247257,19.42706702731578,0.5895866160392024,360
77800.0,505,0.011482496059686468,19.399636949417584,0.5920970550516992,360
77800.0,528,0.011341756703874745,19.4531967315811,0.5949258576659399,360
77800.0,552,0.01141191149295076,19.42641605247712,0.5973389758438445,360
77800.0,576,0.011392280364803723,19.43389335558615,0.599661081054209,360
77800.0,600,0.011402432487044837,19.43002490504756,0.6016056106468871,360
88900.0,30,0.013457225138386831,18.710444818151498,0.6343234532606503,360
88900.0,53,0.01236674345895639,19.077446483096733,0.5490956050470293,360
88900.0,77,0.011644497836996054,19.338792354525292,0.5302280387744633,360
88900.0,101,0.011878437423471071,19.252406858697512,0.518573304912465,360
88900.0,125,0.011732702835889453,19.306019289334042,0.5200371242613021,360
88900.0,148,0.01170165798482475,19.317525995660976,0.5233683479482837,360
88900.0,172,0.01167924297403406,19.32585306440625,0.5282341994767851,360
88900.0,196,0.011533975159327954,19.380209882622477,0.5359619945985661,360
88900.0,220,0.01157557016632489,19.364576081726288,0.5404784038906887,360
88900.0,243,0.011479630724719341,19.400720820422364,0.5464376179605558,360
88900.0,267,0.011469513656825794,19.40454997149728,0.5519613039536643,360
88900.0,291,0.011470286422403927,19.404257372760274,0.55741617369083,360
88900.0,315,0.011471643648293926,19.40374352260591,0.5624664566597314,360
88900.0,338,0.011481942756269643,19.399846226572333,0.5670581140311818,360
88900.0,362,0.01143674306108572,19.41697635681516,0.5715780060267933,360
88900.0,386,0.011440320856608989,19.415617950971303,0.5758134394614891,360
88900.0,410,0.011451909485173082,19.411220932600454,0.5794262884812686,360
88900.0,433,0.011422763560737058,19.422288125540938,0.5833666012087447,360
88900.0,457,0.01142044453819145,19.423169909477824,0.5862978056243194,360
88900.0,481,0.011410596523875396,19.426916509143417,0.589678428453852,360
88900.0,505,0.01148544700024961,19.39852097903512,0.5921285112790384,360
88900.0,528,0.011339597240932205,19.45402370411981,0.5950286655075193,360
88900.0,552,0.011416123550267943,19.42481339743685,0.5973100044733101,360
88900.0,576,0.011393811884765669,19.433309551516448,0.5997345252293871,360
88900.0,600,0.011403492162741278,19.429621315791724,0.6017661073492624,360
100000.0,30,0.013464386399648011,18.70813433512699,0.6339263148143396,360
100000.0,53,0.012366574869449818,19.07750568865212,0.5493946905348419,360
100000.0,77,0.011640400571056364,19.340320744278753,0.5302927961498736,360
100000.0,101,0.011875575665486936,19.253453288791164,0.5190199482168905,360
100000.0,125,0.011736525618974099,19.30460448899917,0.5200733611050086,360
100000.0,148,0.01170143695057994,19.317608030924344,0.523611091286545,360
100000.0,172,0.011678811606319194,19.326013472129944,0.5283770638785483,360
100000.0,196,0.01153712208757506,19.37902511575464,0.5361181404929218,360
100000.0,220,0.011575913375361851,19.364447317804412,0.5406117083217757,360
100000.0,243,0.011480142839635358,19.40052708272583,0.5465284752287732,360
100000.0,267,0.011468417481735962,19.40496505931858,0.552103145613611,360
100000.0,291,0.01146924264731461,19.40465259077942,0.5575406046123281,360
100000.0,315,0.011468297557923508,19.405010473188796,0.5625893290996652,360
100000.0,338,0.01147851036566048,19.401144692508076,0.5671283326297683,360
100000.0,362,0.011436535493586697,19.417055178414113,0.5716800156564363,360
100000.0,386,0.011440948627868156,19.415379644618586,0.5758481288661046,360
100000.0,410,0.011451622722466033,19.411329683914587,0.5794467167734135,360
100000.0,433,0.01142302000918706,19.422190624707675,0.5835260762350842,360
100000.0,457,0.011421212001707103,19.422878069724913,0.5864386152732324,360
100000.0,481,0.01141135429533939,19.426628106133453,0.589779580735426,360
100000.0,505,0.011485850540477582,19.39836839270956,0.5922507659735907,360
100000.0,528,0.011341744059933748,19.45320157315636,0.5950991067930734,360
100000.0,552,0.011413370323192888,19.425860911970943,0.5974094216733499,360
100000.0,576,0.011392529738024125,19.43379829101193,0.5998573955845996,360
100000.0,600,0.011406654392622827,19.428417168336086,0.6018414324561357,360
