noise,detectors,mse,psnr,ssim,view_fijo
77800.0,125,0.01173724431279843,19.30433855407428,0.51974307896051,360
77800.0,148,0.011701559976053348,19.31756237071732,0.5230658215565204,360
77800.0,172,0.011679535743258885,19.325744199075267,0.5279769788306745,360
77800.0,196,0.011538785414324477,19.378399031055636,0.5358576241060633,360
77800.0,220,0.01157506333247979,19.364766240792314,0.5403380276569419,360
77800.0,243,0.011479666896956038,19.400707135854958,0.5462676953369338,360
77800.0,267,0.01146848101043365,19.40494100186996,0.551778299400154,360
77800.0,291,0.01146923268031997,19.404656364884463,0.5572158805125302,360
77800.0,315,0.011472331044329383,19.40348329541409,0.5623010420211901,360
77800.0,338,0.011479664423926856,19.400708071442246,0.5669996711593169,360
77800.0,362,0.011438624571331926,19.41626193811593,0.5713749104643363,360
77800.0,386,0.011438979036483228,19.416127359108543,0.575670996429855,360
77800.0,410,0.01145120301349311,19.411488858413897,0.5793024410586972,360
77800.0,433,0.011421851235440695,19.422635006279055,0.5832909772729579,360
77800.0,457,0.011422304136726808,19.42246280246917,0.5862003611459496,360
77800.0,481,0.011411452710366558,19.42659065140387,0.5895316059891286,360
77800.0,505,0.011482396619635264,19.399674560101094,0.5921224821877074,360
77800.0,528,0.01134093683180944,19.453510685400936,0.5949433616628873,360
77800.0,552,0.01141410890491557,19.425579880532034,0.5972269474194237,360
77800.0,576,0.011395572425446013,19.43263854338937,0.599587253948756,360
77800.0,600,0.01140482391484644,19.429114156394927,0.6016499126653555,360
88900.0,30,0.013473952588467605,18.705049851563494,0.6336490958088284,360
88900.0,53,0.0123745717747742,19.07469821006144,0.5489931410252744,360
88900.0,77,0.01164063890736613,19.340231823726672,0.5301028607572565,360
88900.0,101,0.01187579045589024,19.253374739804595,0.5185009976674692,360
88900.0,125,0.011735330397690875,19.305046787220526,0.520219494157005,360
88900.0,148,0.01170320952949662,19.316950194674284,0.5234270419859859,360
88900.0,172,0.01167920707823727,19.3258664123351,0.5281939148678825,360
88900.0,196,0.011536363747395896,19.379310588836333,0.5359546347589418,360
88900.0,220,0.01157757584337048,19.363823653114476,0.5405185947609115,360
88900.0,243,0.01148109832141443,19.40016563844541,0.5464682693200882,360
88900.0,267,0.011470042554538554,19.40434970837443,0.551970653110067,360
88900.0,291,0.011467016537369722,19.40549561165778,0.5573588885802494,360
88900.0,315,0.011470251343102986,19.404270654704213,0.5624482163044888,360
88900.0,338,0.011479832959353451,19.40064431220174,0.5670634615289196,360
88900.0,362,0.011436045929138359,19.41724109108794,0.5715256849456666,360
88900.0,386,0.011438795661174863,19.416196980289445,0.5757791572136739,360
88900.0,410,0.011451280796924352,19.411459358631035,0.579345019822739,360
88900.0,433,0.011421686731452135,19.422697556287364,0.5834486041446443,360
88900.0,457,0.011421820168294176,19.4226468189952,0.5862584612675127,360
88900.0,481,0.011412724521084749,19.426106655532383,0.5896678219936056,360
88900.0,505,0.011484884763782354,19.398733580400926,0.5921712821703301,360
88900.0,528,0.01134212978593073,19.453053874687246,0.5950650105911385,360
88900.0,552,0.011411693883906901,19.426498867094182,0.5973572026767,360
88900.0,576,0.011395544312947155,19.432649257303275,0.5997711446691257,360
88900.0,600,0.011403664685488191,19.429555612137833,0.6017554289412401,360
100000.0,30,0.013475366272448134,18.704594214702592,0.6340050427938372,360
100000.0,53,0.012368133287089422,19.076958431592935,0.5492804500278787,360
100000.0,77,0.011636939375291722,19.341612282088413,0.5301898185798258,360
100000.0,101,0.011874475634674664,19.253855593027055,0.5190996881152975,360
100000.0,125,0.011731902142718463,19.306315681816518,0.5200124441160197,360
100000.0,148,0.011700434997482387,19.31797991801323,0.5235524155210803,360
100000.0,172,0.011676426061322895,19.32690066415648,0.5283638913616919,360
100000.0,196,0.011536242666558392,19.379356170803664,0.5361040367017912,360
100000.0,220,0.0115733461285642,19.36541058068743,0.5406451555761709,360
100000.0,243,0.011480462756384808,19.400406059716765,0.5465580860457306,360
100000.0,267,0.011467249206236213,19.405407493026942,0.552093969781927,360
100000.0,291,0.011468407858892108,19.404968703369512,0.5574975547304827,360
100000.0,315,0.011469421636403231,19.404584815278152,0.5625302620735506,360
100000.0,338,0.011479098427597936,19.40092220239004,0.5671946979127159,360
100000.0,362,0.011436508318395558,19.41706549801622,0.5716274079131317,360
100000.0,386,0.01144091409115865,19.415392754654725,0.5758623149908908,360
100000.0,410,0.011450553135366876,19.411735336004853,0.5794790414941018,360
100000.0,433,0.011425161842567647,19.42137639237435,0.5834448992757396,360
100000.0,457,0.01142010617469278,19.423298583608503,0.5863957315963075,360
100000.0,481,0.011408812856602127,19.427595437193656,0.5896973176923256,360
100000.0,505,0.011482713250334068,19.399554803682697,0.592298057076171,360
100000.0,528,0.011340084259695328,19.453837185132375,0.5951438547344848,360
100000.0,552,0.011415203304045905,19.42516349347725,0.5975080022228652,360
100000.0,576,0.011390935036217483,19.434406249637096,0.5998824165425054,360
100000.0,600,0.01140579156120338,19.428745693322156,0.6018244428507411,360
