noise,views,mse,psnr,ssim,detec_fijo
1000.0,30,0.012470330720697203,19.041220286169466,0.4126357189688514,512
1000.0,53,0.012266947811317127,19.112634823908913,0.4665327126890339,512
1000.0,77,0.01216045587736493,19.150501437053162,0.49331236377129467,512
1000.0,101,0.01207997940873932,19.17933806002843,0.5104484203823294,512
1000.0,125,0.01203511534769405,19.19549742977072,0.5218582877203232,512
1000.0,148,0.012053565043197828,19.18884484242527,0.5306116385679481,512
1000.0,172,0.01201080700700043,19.204278113387645,0.5359584461131328,512
1000.0,196,0.012008180904816309,19.205227780123156,0.5412038069015063,512
1000.0,220,0.012008697582024918,19.20504091981924,0.544724483801184,512
1000.0,243,0.011973962669658247,19.21762100156152,0.5480134190235797,512
1000.0,267,0.011999469314280278,19.20837960533714,0.5503166904804183,512
1000.0,291,0.011989600109018199,19.211953017504385,0.5523675466068514,512
1000.0,315,0.01200184106495354,19.207521287006244,0.556247367024474,512
1000.0,338,0.01199457854479151,19.210150072949045,0.5576254157502059,512
1000.0,362,0.01196807474639545,19.219757070927727,0.5590597728693403,512
1000.0,386,0.011966455867916653,19.22034456520753,0.559459182692128,512
1000.0,410,0.011951186195804457,19.225889873747654,0.5614364292364813,512
1000.0,433,0.011953996457195887,19.22486877214108,0.5622080769026178,512
1000.0,457,0.011957509359574741,19.22359270517878,0.562658467638041,512
1000.0,481,0.011968250312157477,19.219693362533498,0.5639608066412137,512
1000.0,505,0.011962241301584457,19.22187441274386,0.5648967342854583,512
1000.0,528,0.011969467534951274,19.219251688731156,0.5645409122167645,512
1000.0,552,0.0119655162770984,19.220685581071457,0.5658694321091235,512
1000.0,576,0.011948514260378294,19.226860937647427,0.565876135997317,512
1000.0,600,0.011955870640713004,19.224187925561804,0.5661809681468462,512
112000.0,30,0.012253499240268306,19.117398718114714,0.5458240322633865,512
112000.0,53,0.012169616125275807,19.147231208088694,0.5764272604446276,512
112000.0,77,0.012155749455770096,19.15218259817651,0.5840290495860324,512
112000.0,101,0.012144343098653016,19.156259717065907,0.5867500871648985,512
112000.0,125,0.0121476598683249,19.155073767288812,0.5876633159617334,512
112000.0,148,0.012145210549765674,19.15594951850305,0.5882081541323168,512
112000.0,172,0.01214013446826835,19.15776502840373,0.5885076830245864,512
112000.0,196,0.012141143948650722,19.157403917466837,0.5885636814570809,512
112000.0,220,0.012138323186286323,19.15841303478257,0.5886674016367576,512
112000.0,243,0.012142622756105496,19.156874973233425,0.5887471886345036,512
112000.0,267,0.01214261132257106,19.1568790625668,0.5888067015588356,512
112000.0,291,0.01214386472903807,19.15643079044076,0.5888068012257064,512
112000.0,315,0.01214197660092496,19.157106084008863,0.5888701019395256,512
112000.0,338,0.012140910593239572,19.15748739060723,0.5888837277715461,512
112000.0,362,0.012141550898510683,19.157258352009855,0.5889629103280525,512
112000.0,386,0.012144165308694055,19.15632329709052,0.5889172678054057,512
112000.0,410,0.012140290611386455,19.157709170984138,0.588941228314063,512
112000.0,433,0.012141485927986329,19.157281591558036,0.5890068745169413,512
112000.0,457,0.012142440635801994,19.1569401110851,0.5889752529353542,512
112000.0,481,0.012142030680822525,19.157086740742468,0.5890265974126401,512
112000.0,505,0.012141691462575417,19.157208073552997,0.5889748969342286,512
112000.0,528,0.012140180162939256,19.15774868187468,0.5890123150442893,512
112000.0,552,0.012142356954185168,19.156970041303204,0.5889592827208654,512
112000.0,576,0.01214150442823895,19.157274974121293,0.5889970762868013,512
112000.0,600,0.012142780429080737,19.156818580096715,0.5889957868056661,512
223000.0,30,0.012247054129475056,19.11968362660236,0.5471270805036598,512
223000.0,53,0.012173304440272162,19.145915166442514,0.5773028400812401,512
223000.0,77,0.01214990425654413,19.154271443717096,0.5847454388698745,512
223000.0,101,0.012144399952035678,19.15623938574591,0.5873552525166292,512
223000.0,125,0.012143964112419657,19.156395248643673,0.5883112395041172,512
223000.0,148,0.012142336597782681,19.156977322163677,0.5886725335580582,512
223000.0,172,0.012142108980055773,19.15705873487081,0.5890002157806233,512
223000.0,196,0.012142871678535632,19.15678594425514,0.5890882382678865,512
223000.0,220,0.012141691558347394,19.157208039296453,0.589125215933453,512
223000.0,243,0.012144296975740456,19.156276211135854,0.5892306931683197,512
223000.0,267,0.012141713674337218,19.15720012866592,0.5892497553422024,512
223000.0,291,0.012143895319608128,19.156419850514023,0.5892035323505437,512
223000.0,315,0.012144207520637301,19.156308201460895,0.5892310017207402,512
223000.0,338,0.012142090493595464,19.157065347044878,0.5892673964238875,512
223000.0,362,0.012142001357759407,19.157097228987983,0.5893455111314307,512
223000.0,386,0.012141804123276204,19.157167776289775,0.5893085620890149,512
223000.0,410,0.012142908894177658,19.156772633957846,0.5892846334933355,512
223000.0,433,0.012143279675889861,19.156640024881582,0.5893047211634168,512
223000.0,457,0.012141485398192346,19.157281781062522,0.5893452947742441,512
223000.0,481,0.01214256476501294,19.156895714445717,0.5893189912528223,512
223000.0,505,0.012141862603179204,19.157146858938653,0.5893044542460539,512
223000.0,528,0.01214222205294712,19.157018291563805,0.5893203144068516,512
223000.0,552,0.012141597096048402,19.157241827516643,0.5893262023619488,512
223000.0,576,0.012141854301090526,19.157149828460422,0.5893318737706127,512
223000.0,600,0.012142306893669769,19.156987946435212,0.5893314045151198,512
334000.0,30,0.01224620431507596,19.11998499091871,0.5474556509851759,512
334000.0,53,0.012174907885072014,19.14534315957785,0.5776575730991047,512
334000.0,77,0.012152151932219477,19.153468093467133,0.5850180718149682,512
334000.0,101,0.012145292054507767,19.15592037372963,0.5875805140720484,512
334000.0,125,0.012145644473906063,19.155794356521664,0.5885308151351372,512
334000.0,148,0.012144243398404598,19.15629537106968,0.58888736214394,512
334000.0,172,0.012142284736760373,19.156995871315015,0.5891499462004123,512
334000.0,196,0.012142826549439767,19.156802084880063,0.5892704730647049,512
334000.0,220,0.012141974472654526,19.157106845249157,0.5893363434365181,512
