noise,detectors,mse,psnr,ssim,view_fijo
334000.0,315,0.011468016274282842,19.405116994170232,0.5633384953507002,360
334000.0,338,0.011478259157221744,19.401239739364424,0.5678514896314444,360
334000.0,362,0.011436421033878263,19.417098643909895,0.5723946940378661,360
334000.0,386,0.011439203225052654,19.416042244078426,0.576501832362538,360
334000.0,410,0.01144949243617266,19.412137654686617,0.5801157316605755,360
334000.0,433,0.011422885718806251,19.42224168118322,0.5841254936309608,360
334000.0,457,0.01142027082352741,19.42323596986063,0.5869895496068505,360
334000.0,481,0.011410323436262793,19.427020449250517,0.5903938828101445,360
334000.0,505,0.011483812671750202,19.399139004918624,0.5928802690109553,360
334000.0,528,0.011342200484679408,19.453026803950696,0.5957440559420433,360
334000.0,552,0.01141581031774122,19.4249325596232,0.5980687349312317,360
334000.0,576,0.01139660735235306,19.432244142283732,0.6004624939842249,360
334000.0,600,0.011411317467604185,19.426642122092975,0.6024915563438386,360
445000.0,30,0.013438265581621705,18.716567801615206,0.6357488634675974,360
445000.0,53,0.01235494606365876,19.08159146199296,0.5520168563727106,360
445000.0,77,0.011632122720999463,19.343410245755003,0.5326641399620359,360
445000.0,101,0.011868769076306981,19.255943198902017,0.5210341747559174,360
445000.0,125,0.0117279170224234,19.307791154204715,0.521976706152385,360
445000.0,148,0.01169431254169411,19.320253034079812,0.5251894870868531,360
445000.0,172,0.011672175754847658,19.32848181636723,0.5298121270213697,360
445000.0,196,0.01153243485279185,19.380789900605087,0.5373585647576565,360
445000.0,220,0.011571236691531919,19.366202227590467,0.5418101312844845,360
445000.0,243,0.011477324641476562,19.40159333963455,0.5476258103068402,360
445000.0,267,0.011465390447750615,19.406111510154872,0.5530443966724689,360
445000.0,291,0.011466782185542234,19.4055843694835,0.5584497866626668,360
445000.0,315,0.01146736741210189,19.405362725629214,0.5634319397064621,360
445000.0,338,0.011476804115975316,19.401790307557235,0.5680044919934588,360
445000.0,362,0.011435301942452559,19.41752363614316,0.5724448433634093,360
445000.0,386,0.011439020526631573,19.416111606907453,0.5766141400334597,360
445000.0,410,0.01145020177150677,19.411868602690788,0.5802219944454309,360
445000.0,433,0.011423289699607465,19.42208809168339,0.5842240617800236,360
445000.0,457,0.011419108173174448,19.42367812954736,0.5871112945823256,360
445000.0,481,0.011410881892288872,19.42680789748818,0.5904855535679858,360
445000.0,505,0.011484952623133409,19.398707919843375,0.5929607984015632,360
445000.0,528,0.011343720090316511,19.452444983749334,0.5958213681412886,360
445000.0,552,0.011416195121421236,19.424786170279255,0.5981429644362772,360
445000.0,576,0.011395854573872955,19.432531015673,0.60054339439528,360
445000.0,600,0.011410233361138944,19.427054733365136,0.6025554426327825,360
556000.0,30,0.013443258445958466,18.71495451997756,0.6358513542557679,360
556000.0,53,0.012357618146054142,19.080652287381877,0.5518881513589792,360
556000.0,77,0.011630607326262705,19.343976067197005,0.5329088509918601,360
556000.0,101,0.011866367513933499,19.256822052315265,0.5211099792187491,360
556000.0,125,0.011727819610561881,19.307827226773732,0.5221943979929945,360
556000.0,148,0.011692802397417384,19.320813896186042,0.5253162217736335,360
556000.0,172,0.011670962096138921,19.32893341399216,0.5299015392746231,360
556000.0,196,0.011531695503293481,19.38106833764346,0.537466499518706,360
556000.0,220,0.011570440752574625,19.366500971618905,0.5419020748286684,360
556000.0,243,0.011476390322218397,19.40194689434151,0.5476946228282925,360
556000.0,267,0.011465053026678822,19.406239322867897,0.5531362186313838,360
556000.0,291,0.011464771443761798,19.406345987362627,0.558549304254648,360
556000.0,315,0.011466900643230006,19.405539504888026,0.5635585310103555,360
556000.0,338,0.011477734371032196,19.401438303409197,0.5680738128773847,360
556000.0,362,0.01143504921792864,19.41761961793672,0.5725920297298263,360
556000.0,386,0.011439158685921068,19.416059153592446,0.5766859237371424,360
556000.0,410,0.011449957239114208,19.41196135232514,0.5803112418839768,360
556000.0,433,0.011422513434329073,19.422383224863914,0.5842777460996076,360
556000.0,457,0.01141948178063054,19.42353604051566,0.5871849129508019,360
556000.0,481,0.01141063019009481,19.426903695587427,0.590523248468064,360
556000.0,505,0.01148475744797623,19.398781724426463,0.5930266547036003,360
556000.0,528,0.011342178520655485,19.453035214015074,0.5958715246397657,360
556000.0,552,0.011416184430289864,19.424790237397488,0.5981831200394063,360
556000.0,576,0.011395792934930826,19.4325545062543,0.600642442817829,360
556000.0,600,0.011411503292145702,19.426571401147626,0.6026326503402192,360
667000.0,30,0.013443405140141857,18.714907129587026,0.6358734740982376,360
667000.0,53,0.01235502013378591,19.08156542533452,0.5523164781686779,360
667000.0,77,0.011630933114345612,19.34385441750055,0.5331426044127051,360
667000.0,101,0.011865118900519412,19.2572790535387,0.5212822776233359,360
667000.0,125,0.011726724104797316,19.308232923950847,0.5222962134906096,360
667000.0,148,0.011692512145910203,19.32092170284197,0.5254753674343329,360
667000.0,172,0.011671164557836159,19.328858075528604,0.5299750912249822,360
667000.0,196,0.011530532128506948,19.3815064976154,0.5375354727665352,360
667000.0,220,0.011570570018361846,19.366452452201454,0.5419449939204417,360
667000.0,243,0.011476645051533214,19.401850499652088,0.5477667684229989,360
667000.0,267,0.011465053046495418,19.406239315361404,0.5532074430297731,360
667000.0,291,0.011465379384516288,19.406115700770062,0.558610663780169,360
667000.0,315,0.011466721102557116,19.405607504198713,0.5635900447119844,360
667000.0,338,0.011477052776017833,19.40169621297013,0.5681346891202624,360
667000.0,362,0.011435645024064621,19.417393341187562,0.572594076964455,360
667000.0,386,0.011438391226833957,19.41635053378658,0.5767128943996855,360
667000.0,410,0.011449524702667031,19.412125415593234,0.5803668848885352,360
667000.0,433,0.011423375483166878,19.4220554783228,0.5843252583627685,360
667000.0,457,0.011419717995355412,19.42344620658753,0.5872240624241898,360
667000.0,481,0.01141005723590388,19.427121770388514,0.5905870741955119,360
667000.0,505,0.011485324174949227,19.398567422708943,0.5930670950975088,360
667000.0,528,0.011343517514635873,19.45252254056943,0.5959468422567596,360
667000.0,552,0.011417432356242836,19.42431552735851,0.5982363651144135,360
667000.0,576,0.011396103425936843,19.432436179522316,0.6006602285522267,360
667000.0,600,0.011411067238918842,19.426737355731934,0.602684094962987,360
778000.0,30,0.013437747755251214,18.716735154661578,0.636106560687444,360
778000.0,53,0.012351307718319215,19.082870582113387,0.5524947841358934,360
778000.0,77,0.01162935568230823,19.34444346438337,0.5331632688283041,360
778000.0,101,0.011865745413870497,19.257049739268748,0.5214116485728534,360
778000.0,125,0.011725244182820995,19.308781041653322,0.522405132243486,360
778000.0,148,0.011692812687234874,19.32081007434006,0.5255279972939072,360
778000.0,172,0.011670294205609269,19.329181953460534,0.5300695086678763,360
778000.0,196,0.011531784138077613,19.381034957079684,0.5376189873777985,360
778000.0,220,0.01157066815474713,19.366415617447597,0.5420097700123737,360
778000.0,243,0.011476363788453067,19.401956935374333,0.5478341886743839,360
778000.0,267,0.0114643565150059,19.40650316845509,0.5532674412894794,360
778000.0,291,0.011464965340735652,19.406272538298126,0.5586610871501931,360
778000.0,315,0.011467196499617244,19.405427454437017,0.5636384450942564,360
778000.0,338,0.011477245597092013,19.401623249617337,0.5681854854875441,360
778000.0,362,0.011433996912242967,19.418019294031893,0.5726289489526158,360
778000.0,386,0.011437638941299132,19.416636172032646,0.5767785952888027,360
778000.0,410,0.011449820614875582,19.412013173922105,0.5803572469362155,360
778000.0,433,0.01142261852151727,19.42234326993081,0.5843588206696724,360
778000.0,457,0.011419827179148578,19.423404683940277,0.5872628150236481,360
778000.0,481,0.011410502779136746,19.426952189127245,0.5906240966628711,360
778000.0,505,0.011484809523795644,19.3987620320735,0.5931371561352687,360
778000.0,528,0.011342082468490902,19.453071992753486,0.5959872636366879,360
778000.0,552,0.011416686259092151,19.424599335883006,0.5982697747995936,360
778000.0,576,0.011396050189793842,19.432456467349024,0.6006829320242022,360
778000.0,600,0.011410308953023168,19.42702596179806,0.6027201145899311,360
889000.0,30,0.013436798099089004,18.71704208482022,0.6361996070336318,360
889000.0,53,0.012353392706948747,19.082137523996348,0.552537787257179,360
889000.0,77,0.011628637660270252,19.344711615641724,0.5333095697403963,360
889000.0,101,0.011865978481790515,19.256964435637187,0.5215176847028621,360
889000.0,125,0.011726625861252466,19.30826930820254,0.522463120859203,360
889000.0,148,0.01169272984215599,19.320840844770608,0.5255743994200188,360
889000.0,172,0.011670716467409263,19.329024817188895,0.5301434346065462,360
889000.0,196,0.011530549496053706,19.38149995617919,0.5376782207515792,360
889000.0,220,0.011569686103345711,19.366784237132567,0.5420748636924341,360
889000.0,243,0.01147528674979309,19.402364533029576,0.5478498996107561,360
889000.0,267,0.011464429777889414,19.40647541498778,0.5533135743366754,360
889000.0,291,0.011464539727714704,19.4064337640951,0.5587065557292303,360
889000.0,315,0.011467185788511256,19.405431511031317,0.5636766076381073,360
889000.0,338,0.011477596294388681,19.401490549160073,0.5682065048566266,360
889000.0,362,0.011434296923514687,19.417905343038647,0.5726733908489994,360
889000.0,386,0.011438032806989245,19.416486621280452,0.576795895579336,360
889000.0,410,0.011449004429359168,19.412322766109003,0.5804010437405158,360
889000.0,433,0.011422534552566404,19.422375195522985,0.5843821055021081,360
889000.0,457,0.011420043152773889,19.42332255023956,0.5872756454859812,360
889000.0,481,0.011409561402459138,19.427310500737114,0.590635825754324,360
889000.0,505,0.01148522502256761,19.398604915353836,0.5931350468659389,360
889000.0,528,0.011343263374092114,19.4526198411396,0.5959628480945491,360
889000.0,552,0.011416701995235833,19.42459334980657,0.5983144748518866,360
889000.0,576,0.01139661697893212,19.4322404738513,0.6006963640416842,360
889000.0,600,0.011411656909462421,19.426512938469898,0.602745689568189,360
1000000.0,30,0.013431210370124782,18.71884848583673,0.636314956793083,360
1000000.0,53,0.012352954878309822,19.082291449266982,0.5525525370824597,360
1000000.0,77,0.01162777858134384,19.34503246751637,0.5333988543783578,360
1000000.0,101,0.011865395534002681,19.257177799606232,0.5215987213926101,360
1000000.0,125,0.011725035625722954,19.308858290366413,0.522538206168166,360
1000000.0,148,0.011692378252399402,19.320971435136556,0.5256278832010762,360
1000000.0,172,0.011671972856438888,19.32855731079694,0.5301488947936304,360
1000000.0,196,0.01153104024793863,19.381315119974918,0.5377214955943176,360
1000000.0,220,0.011570089690400527,19.366632744194646,0.5421096524948713,360
1000000.0,243,0.011475873219115881,19.40214258312282,0.5479163037154582,360
1000000.0,267,0.011464296250096399,19.40652599815897,0.5533308957498562,360
1000000.0,291,0.0114649719887062,19.406270020038367,0.5587307496559177,360
1000000.0,315,0.01146733562730794,19.405374763248012,0.563709548730499,360
1000000.0,338,0.011476541658520854,19.40188962538683,0.5682325619842253,360
1000000.0,362,0.011434532316471105,19.417815937620485,0.5727130302709112,360
1000000.0,386,0.011438255229496805,19.416402169757955,0.5768322188927876,360
1000000.0,410,0.011449844236113366,19.41200421433838,0.5804451748040454,360
1000000.0,433,0.011422139690597874,19.42252532799784,0.5844182975045912,360
1000000.0,457,0.011419913816056249,19.423371736166537,0.5872980878993092,360
1000000.0,481,0.011410456294249626,19.42696988174911,0.5906804590087938,360
1000000.0,505,0.011483775291707453,19.39915314131494,0.5931875482513669,360
1000000.0,528,0.011342438114827021,19.45293581597979,0.5960116627522145,360
1000000.0,552,0.01141628310128274,19.424752701141127,0.5983006090445872,360
1000000.0,576,0.011396467785034954,19.432297328012943,0.6007434644207623,360
1000000.0,600,0.01141072566241769,19.426867358479964,0.602780375356442,360
